TS,VEJNAVN,beskrivelse,ÅR,KATEGORI,taelling_type,ANTAL 7-8,ANTAL 8-9,ANTAL 9-10,ANTAL 10-11,ANTAL 11-12,ANTAL 12-13,ANTAL 13-14,ANTAL 14-15,ANTAL 15-16,ANTAL 16-17,ANTAL 17-18,ANTAL 18-19,TOTAL,længdegrader,bredegrader,KØRETØJER ÅDT,KØRETØJER HDT,CYK+KNALL ÅDT,CYK+KNALL HDT,FODGÆNGERE ÅDT,FODGÆNGERE HDT,LADCYKLER %,TUNG TRAFIK %
883,H.C. Andersens Boulevard,sydøst for Bag Rådhuset,2023,B: TUNG TRAFIK I ALT,Andre faste tællinger,128,123,175,156,144,157,130,84,54,47,34,39,1271,12.570965051983402,55.67421924045837,0,0,0,0,0,0,,
883,H.C. Andersens Boulevard,sydøst for Bag Rådhuset,2023,BUSSER,Andre faste tællinger,21,27,46,28,39,55,46,32,33,31,26,28,412,12.570965051983402,55.67421924045837,0,0,0,0,0,0,,
883,H.C. Andersens Boulevard,sydøst for Bag Rådhuset,2023,CYK+KNALL,Andre faste tællinger,2422,4063,1774,1186,1111,1277,1091,1744,2510,3487,2833,1989,25487,12.570965051983402,55.67421924045837,0,0,26300,31100,0,0,0.03617530505748028,
883,H.C. Andersens Boulevard,sydøst for Bag Rådhuset,2023,CYKLER + KNALLERTER,Andre faste tællinger,2358,3892,1708,1131,1077,1226,1048,1662,2371,3385,2769,1938,24565,12.570965051983402,55.67421924045837,0,0,0,0,0,0,,
883,H.C. Andersens Boulevard,sydøst for Bag Rådhuset,2023,KØRETØJER ,Andre faste tællinger,4094,3945,3770,3211,3412,3388,3585,4162,4408,4517,3903,3203,45598,12.570965051983402,55.67421924045837,53300,59700,0,0,0,0,,0.027874029562700117
883,H.C. Andersens Boulevard,sydøst for Bag Rådhuset,2023,LADCYKLER,Andre faste tællinger,64,171,66,55,34,51,43,82,139,102,64,51,922,12.570965051983402,55.67421924045837,0,0,0,0,0,0,,
883,H.C. Andersens Boulevard,sydøst for Bag Rådhuset,2023,LASTBILER,Andre faste tællinger,107,96,129,128,105,102,84,52,21,16,8,11,859,12.570965051983402,55.67421924045837,0,0,0,0,0,0,,
883,H.C. Andersens Boulevard,sydøst for Bag Rådhuset,2023,PERSONBILER + MC,Andre faste tællinger,3260,3203,2811,2283,2407,2510,2713,3298,3764,4060,3538,2906,36753,12.570965051983402,55.67421924045837,0,0,0,0,0,0,,
883,H.C. Andersens Boulevard,sydøst for Bag Rådhuset,2023,"VAREVOGNE (MAX. 3,5 T)",Andre faste tællinger,706,619,784,772,861,721,742,780,590,410,331,258,7574,12.570965051983402,55.67421924045837,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2015,A: LET TRAFIK I ALT,Øvrige tællinger,389,373,423,457,505,474,511,571,640,699,574,318,5934,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2015,B: TUNG TRAFIK I ALT,Øvrige tællinger,37,55,58,65,64,43,42,39,33,22,8,2,468,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2015,BUSSER,Øvrige tællinger,0,1,2,0,0,0,0,1,2,1,1,0,8,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2015,CYK+KNALL,Øvrige tællinger,153,292,117,50,35,54,48,71,163,292,203,131,1609,12.587753952812452,55.708430608971334,0,0,1700,2000,0,0,0.020509633312616533,
975,Vordingborggade,vest for Herninggade,2015,CYKLER + KNALLERTER,Øvrige tællinger,153,288,114,49,35,54,47,66,157,285,201,127,1576,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2015,KØRETØJER ,Øvrige tællinger,426,428,481,522,569,517,553,610,673,721,582,320,6402,12.587753952812452,55.708430608971334,7500,8400,0,0,0,0,,0.07310215557638237
975,Vordingborggade,vest for Herninggade,2015,LADCYKLER,Øvrige tællinger,0,4,3,1,0,0,1,5,6,7,2,4,33,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2015,LASTBILER,Øvrige tællinger,37,54,56,65,64,43,42,38,31,21,7,2,460,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2015,PERSONBILER + MC,Øvrige tællinger,262,262,257,268,296,301,319,407,519,619,503,274,4287,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2015,"VAREVOGNE (MAX. 3,5 T)",Øvrige tællinger,127,111,166,189,209,173,192,164,121,80,71,44,1647,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2016,A: LET TRAFIK I ALT,Øvrige tællinger,881,783,845,984,961,1019,975,1182,1307,1460,1304,771,12472,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2016,B: TUNG TRAFIK I ALT,Øvrige tællinger,100,104,130,127,132,123,123,104,86,48,28,12,1117,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2016,BUSSER,Øvrige tællinger,2,1,5,0,1,0,3,2,1,2,2,6,25,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2016,CYK+KNALL,Øvrige tællinger,380,677,253,124,172,165,207,250,416,767,684,397,4492,12.587753952812452,55.708430608971334,0,0,4600,5500,0,0,0.02894033837934105,
975,Vordingborggade,vest for Herninggade,2016,CYKLER + KNALLERTER,Øvrige tællinger,375,662,246,117,161,156,197,243,404,751,667,383,4362,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2016,KØRETØJER ,Øvrige tællinger,981,887,975,1111,1093,1142,1098,1286,1393,1508,1332,783,13589,12.587753952812452,55.708430608971334,15900,17800,0,0,0,0,,0.08219883729487085
975,Vordingborggade,vest for Herninggade,2016,LADCYKLER,Øvrige tællinger,5,15,7,7,11,9,10,7,12,16,17,14,130,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2016,LASTBILER,Øvrige tællinger,98,103,125,127,131,123,120,102,85,46,26,6,1092,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2016,PERSONBILER + MC,Øvrige tællinger,586,542,535,594,539,622,620,796,1041,1281,1165,672,8993,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2016,"VAREVOGNE (MAX. 3,5 T)",Øvrige tællinger,295,241,310,390,422,397,355,386,266,179,139,99,3479,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2017,A: LET TRAFIK I ALT,Øvrige tællinger,447,420,475,532,510,509,463,592,625,766,647,418,6404,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2017,B: TUNG TRAFIK I ALT,Øvrige tællinger,40,28,47,38,48,35,36,31,32,16,7,9,367,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2017,BUSSER,Øvrige tællinger,0,2,2,0,0,0,1,0,1,0,2,6,14,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2017,CYK+KNALL,Øvrige tællinger,246,404,114,73,53,72,61,73,151,296,263,203,2009,12.587753952812452,55.708430608971334,0,0,2100,2500,0,0,0.0313588850174216,
975,Vordingborggade,vest for Herninggade,2017,CYKLER + KNALLERTER,Øvrige tællinger,246,404,112,72,48,70,57,68,144,283,250,192,1946,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2017,KØRETØJER ,Øvrige tællinger,487,448,522,570,558,544,499,623,657,782,654,427,6771,12.587753952812452,55.708430608971334,7900,8900,0,0,0,0,,0.05420174272633289
975,Vordingborggade,vest for Herninggade,2017,LADCYKLER,Øvrige tællinger,0,0,2,1,5,2,4,5,7,13,13,11,63,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2017,LASTBILER,Øvrige tællinger,40,26,45,38,48,35,35,31,31,16,5,3,353,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2017,PERSONBILER + MC,Øvrige tællinger,323,324,325,316,297,302,297,404,498,687,581,372,4726,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2017,"VAREVOGNE (MAX. 3,5 T)",Øvrige tællinger,124,96,150,216,213,207,166,188,127,79,66,46,1678,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2018,A: LET TRAFIK I ALT,Øvrige tællinger,544,542,525,505,560,542,511,570,702,793,692,506,6992,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2018,B: TUNG TRAFIK I ALT,Øvrige tællinger,18,35,27,37,24,36,34,17,11,3,2,4,248,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2018,BUSSER,Øvrige tællinger,1,0,2,0,1,0,4,0,0,0,1,4,13,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2018,CYK+KNALL,Øvrige tællinger,247,458,141,63,75,104,120,186,344,436,404,246,2824,12.587753952812452,55.708430608971334,0,0,2900,3400,0,0,0.034702549575070823,
975,Vordingborggade,vest for Herninggade,2018,CYKLER + KNALLERTER,Øvrige tællinger,240,444,138,60,72,100,112,180,332,425,387,236,2726,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2018,KØRETØJER ,Øvrige tællinger,562,577,552,542,584,578,545,587,713,796,694,510,7240,12.587753952812452,55.708430608971334,8500,9500,0,0,0,0,,0.03425414364640884
975,Vordingborggade,vest for Herninggade,2018,LADCYKLER,Øvrige tællinger,7,14,3,3,3,4,8,6,12,11,17,10,98,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2018,LASTBILER,Øvrige tællinger,17,35,25,37,23,36,30,17,11,3,1,0,235,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2018,PERSONBILER + MC,Øvrige tællinger,407,417,360,341,317,352,338,412,570,721,645,457,5337,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2018,"VAREVOGNE (MAX. 3,5 T)",Øvrige tællinger,137,125,165,164,243,190,173,158,132,72,47,49,1655,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2019,A: LET TRAFIK I ALT,Øvrige tællinger,546,480,470,488,459,498,506,580,762,795,703,484,6771,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2019,B: TUNG TRAFIK I ALT,Øvrige tællinger,26,26,42,33,40,34,27,20,10,6,2,5,271,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2019,BUSSER,Øvrige tællinger,0,0,0,1,0,0,0,0,2,0,1,2,6,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2019,CYK+KNALL,Øvrige tællinger,304,619,205,93,87,123,119,177,304,553,458,231,3273,12.587753952812452,55.708430608971334,0,0,3400,4000,0,0,0.04124656278643447,
975,Vordingborggade,vest for Herninggade,2019,CYKLER + KNALLERTER,Øvrige tællinger,294,600,197,88,82,119,114,169,286,517,452,220,3138,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2019,KØRETØJER ,Øvrige tællinger,572,506,512,521,499,532,533,600,772,801,705,489,7042,12.587753952812452,55.708430608971334,8200,9200,0,0,0,0,,0.038483385401874466
975,Vordingborggade,vest for Herninggade,2019,LADCYKLER,Øvrige tællinger,10,19,8,5,5,4,5,8,18,36,6,11,135,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2019,LASTBILER,Øvrige tællinger,26,26,42,32,40,34,27,20,8,6,1,3,265,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2019,PERSONBILER + MC,Øvrige tællinger,396,366,330,304,291,346,358,454,648,726,644,447,5310,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2019,"VAREVOGNE (MAX. 3,5 T)",Øvrige tællinger,150,114,140,184,168,152,148,126,114,69,59,37,1461,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2020,A: LET TRAFIK I ALT,Øvrige tællinger,511,560,512,464,503,545,561,611,717,930,829,554,7297,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2020,B: TUNG TRAFIK I ALT,Øvrige tællinger,27,41,33,31,29,36,36,18,9,1,5,3,269,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2020,BUSSER,Øvrige tællinger,0,0,0,0,1,0,0,0,0,0,0,0,1,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2020,CYK+KNALL,Øvrige tællinger,189,345,121,62,71,70,72,110,254,333,290,198,2115,12.587753952812452,55.708430608971334,0,0,2200,2600,0,0,0.04822695035460993,
975,Vordingborggade,vest for Herninggade,2020,CYKLER + KNALLERTER,Øvrige tællinger,182,335,112,60,63,67,67,102,236,314,281,194,2013,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2020,KØRETØJER ,Øvrige tællinger,538,601,545,495,532,581,597,629,726,931,834,557,7566,12.587753952812452,55.708430608971334,8900,9900,0,0,0,0,,0.03555379328575205
975,Vordingborggade,vest for Herninggade,2020,LADCYKLER,Øvrige tællinger,7,10,9,2,8,3,5,8,18,19,9,4,102,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2020,LASTBILER,Øvrige tællinger,27,41,33,31,28,36,36,18,9,1,5,3,268,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2020,PERSONBILER + MC,Øvrige tællinger,378,471,390,304,340,403,434,509,635,868,766,513,6011,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2020,"VAREVOGNE (MAX. 3,5 T)",Øvrige tællinger,133,89,122,160,163,142,127,102,82,62,63,41,1286,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2021,A: LET TRAFIK I ALT,Øvrige tællinger,531,579,493,467,506,508,563,535,783,905,769,437,7076,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2021,B: TUNG TRAFIK I ALT,Øvrige tællinger,27,26,44,24,22,25,34,19,10,6,3,1,241,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2021,BUSSER,Øvrige tællinger,0,0,0,0,0,1,0,0,1,0,0,0,2,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2021,CYK+KNALL,Øvrige tællinger,212,382,184,72,81,72,90,128,255,365,301,209,2351,12.587753952812452,55.708430608971334,0,0,2400,2900,0,0,0.04210974053594215,
975,Vordingborggade,vest for Herninggade,2021,CYKLER + KNALLERTER,Øvrige tællinger,208,377,183,67,75,69,85,121,241,338,286,202,2252,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2021,KØRETØJER ,Øvrige tællinger,558,605,537,491,528,533,597,554,793,911,772,438,7317,12.587753952812452,55.708430608971334,8600,9600,0,0,0,0,,0.03293699603662703
975,Vordingborggade,vest for Herninggade,2021,LADCYKLER,Øvrige tællinger,4,5,1,5,6,3,5,7,14,27,15,7,99,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2021,LASTBILER,Øvrige tællinger,27,26,44,24,22,24,34,19,9,6,3,1,239,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2021,PERSONBILER + MC,Øvrige tællinger,401,445,352,320,345,365,416,423,681,843,705,394,5690,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2021,"VAREVOGNE (MAX. 3,5 T)",Øvrige tællinger,130,134,141,147,161,143,147,112,102,62,64,43,1386,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2022,A: LET TRAFIK I ALT,Øvrige tællinger,422,376,365,501,503,498,513,537,713,730,664,436,6258,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2022,B: TUNG TRAFIK I ALT,Øvrige tællinger,29,22,19,29,21,25,25,15,8,2,4,1,200,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2022,BUSSER,Øvrige tællinger,0,0,1,0,0,0,0,0,0,1,1,0,3,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2022,CYK+KNALL,Øvrige tællinger,162,371,147,57,55,62,76,109,243,292,226,170,1970,12.587753952812452,55.708430608971334,0,0,2000,2400,0,0,0.06091370558375635,
975,Vordingborggade,vest for Herninggade,2022,CYKLER + KNALLERTER,Øvrige tællinger,156,351,140,54,52,61,67,101,219,277,213,159,1850,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2022,KØRETØJER ,Øvrige tællinger,451,398,384,530,524,523,538,552,721,732,668,437,6458,12.587753952812452,55.708430608971334,7600,8500,0,0,0,0,,0.03096934035305048
975,Vordingborggade,vest for Herninggade,2022,LADCYKLER,Øvrige tællinger,6,20,7,3,3,1,9,8,24,15,13,11,120,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2022,LASTBILER,Øvrige tællinger,29,22,18,29,21,25,25,15,8,1,3,1,197,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2022,PERSONBILER + MC,Øvrige tællinger,279,270,257,321,318,369,372,436,604,665,605,403,4899,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2022,"VAREVOGNE (MAX. 3,5 T)",Øvrige tællinger,143,106,108,180,185,129,141,101,109,65,59,33,1359,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2023,A: LET TRAFIK I ALT,Øvrige tællinger,460,493,464,469,462,496,472,584,615,678,584,468,6245,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2023,B: TUNG TRAFIK I ALT,Øvrige tællinger,22,25,29,32,30,22,19,14,8,4,2,4,211,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2023,BUSSER,Øvrige tællinger,0,1,0,0,0,0,0,1,1,0,0,0,3,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2023,CYK+KNALL,Øvrige tællinger,302,625,213,119,131,132,164,241,406,582,455,275,3645,12.587753952812452,55.708430608971334,0,0,3800,4400,0,0,0.06172839506172839,
975,Vordingborggade,vest for Herninggade,2023,CYKLER + KNALLERTER,Øvrige tællinger,285,570,202,109,126,124,148,232,380,553,427,264,3420,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2023,KØRETØJER ,Øvrige tællinger,482,518,493,501,492,518,491,598,623,682,586,472,6456,12.587753952812452,55.708430608971334,7600,8500,0,0,0,0,,0.03268277571251549
975,Vordingborggade,vest for Herninggade,2023,LADCYKLER,Øvrige tællinger,17,55,11,10,5,8,16,9,26,29,28,11,225,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2023,LASTBILER,Øvrige tællinger,22,24,29,32,30,22,19,13,7,4,2,4,208,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2023,PERSONBILER + MC,Øvrige tællinger,335,395,326,302,311,344,347,451,529,616,537,435,4928,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
975,Vordingborggade,vest for Herninggade,2023,"VAREVOGNE (MAX. 3,5 T)",Øvrige tællinger,125,98,138,167,151,152,125,133,86,62,47,33,1317,12.587753952812452,55.708430608971334,0,0,0,0,0,0,,
985,Cykelslangen,,2016,CYKLER + KNALLERTER,Andre faste tællinger,6130,9842,4082,2318,2530,3040,2912,4708,7096,9734,8252,6306,66950,12.564154405056602,55.66249140018991,0,0,0,0,0,0,,
985,Cykelslangen,,2016,Fodgængere,Andre faste tællinger,0,0,0,0,0,0,0,0,0,0,0,0,0,12.564154405056602,55.66249140018991,0,0,0,0,0,0,,
985,Cykelslangen,,2016,LADCYKLER,Andre faste tællinger,42,98,46,38,38,44,28,56,92,142,84,78,786,12.564154405056602,55.66249140018991,0,0,0,0,0,0,,
985,Cykelslangen,,2017,CYK+KNALL,Andre faste tællinger,1369,2417,1098,488,470,627,559,817,1453,1942,1486,1090,13816,12.564154405056602,55.66249140018991,0,0,14200,16900,0,0,0.023668210770121597,
985,Cykelslangen,,2017,CYKLER + KNALLERTER,Andre faste tællinger,1344,2367,1081,478,457,618,542,798,1401,1882,1451,1070,13489,12.564154405056602,55.66249140018991,0,0,0,0,0,0,,
985,Cykelslangen,,2017,Fodgængere,Andre faste tællinger,0,0,4,6,4,2,2,4,2,0,2,0,26,12.564154405056602,55.66249140018991,0,0,0,0,0,0,,
985,Cykelslangen,,2017,LADCYKLER,Andre faste tællinger,25,50,17,10,13,9,17,19,52,60,35,20,327,12.564154405056602,55.66249140018991,0,0,0,0,0,0,,
985,Cykelslangen,,2018,CYKLER + KNALLERTER,Andre faste tællinger,3080,5202,2154,1091,1014,1425,1484,1907,3265,4331,3539,2397,30889,12.564154405056602,55.66249140018991,0,0,0,0,0,0,,
985,Cykelslangen,,2018,Fodgængere,Andre faste tællinger,2,6,14,6,6,8,12,10,14,16,26,34,154,12.564154405056602,55.66249140018991,0,0,0,0,200,200,,
985,Cykelslangen,,2018,LADCYKLER,Andre faste tællinger,26,58,18,17,14,19,26,27,51,33,29,29,347,12.564154405056602,55.66249140018991,0,0,0,0,0,0,,
985,Cykelslangen,,2019,CYK+KNALL,Andre faste tællinger,1451,2443,1064,541,598,651,631,873,1591,1995,1527,944,14309,12.564154405056602,55.66249140018991,0,0,14700,17500,0,0,0.027115801243972323,
985,Cykelslangen,,2019,CYKLER + KNALLERTER,Andre faste tællinger,1431,2377,1040,522,578,635,596,844,1538,1940,1496,924,13921,12.564154405056602,55.66249140018991,0,0,0,0,0,0,,
985,Cykelslangen,,2019,Fodgængere,Andre faste tællinger,0,0,4,8,12,12,10,8,10,8,2,8,82,12.564154405056602,55.66249140018991,0,0,0,0,100,100,,
985,Cykelslangen,,2019,LADCYKLER,Andre faste tællinger,20,66,24,19,20,16,35,29,53,55,31,20,388,12.564154405056602,55.66249140018991,0,0,0,0,0,0,,
985,Cykelslangen,,2020,CYK+KNALL,Andre faste tællinger,1841,2784,1124,647,686,916,882,1105,1854,2252,1986,1127,17204,12.564154405056602,55.66249140018991,0,0,17700,21000,0,0,0.030806789118809578,
985,Cykelslangen,,2020,CYKLER + KNALLERTER,Andre faste tællinger,1799,2704,1079,623,660,896,856,1060,1785,2191,1919,1102,16674,12.564154405056602,55.66249140018991,0,0,0,0,0,0,,
985,Cykelslangen,,2020,Fodgængere,Andre faste tællinger,10,0,4,10,2,6,4,4,0,10,6,20,76,12.564154405056602,55.66249140018991,0,0,0,0,100,100,,
985,Cykelslangen,,2020,LADCYKLER,Andre faste tællinger,42,80,45,24,26,20,26,45,69,61,67,25,530,12.564154405056602,55.66249140018991,0,0,0,0,0,0,,
985,Cykelslangen,,2021,CYK+KNALL,Andre faste tællinger,1556,2599,1077,619,557,692,703,926,1705,1967,1352,735,14488,12.564154405056602,55.66249140018991,0,0,14900,17700,0,0,0.03333793484262838,
